concord_class,baseline,project,r1,r2,r3,label,split
net.glowstone.entity.physics.BlockBoundingBox,"GlowstoneMC_Glowstone_GlowstoneMC_Glowstone_net.glowstone.entity.physics594BlockBoundingBox.code
",Glowstone,Glowstone_net.glowstone.entity.physics.BlockBoundingBox_R1.json,Glowstone_net.glowstone.entity.physics.BlockBoundingBox_R2.json,Glowstone_net.glowstone.entity.physics.BlockBoundingBox_R3.json,0,train
org.apache.wave.pst.model.ProtoEnum,"apache_incubator-wave_apache_incubator-wave_org.apache.wave.pst.model175ProtoEnum.code
",incubator-wave,incubator-wave_org.apache.wave.pst.model.ProtoEnum_R1.json,incubator-wave_org.apache.wave.pst.model.ProtoEnum_R2.json,incubator-wave_org.apache.wave.pst.model.ProtoEnum_R3.json,0,train
org.snpeff.stats.plot.GoogleChartVenn,"pcingola_SnpEff_pcingola_SnpEff_org.snpeff.stats.plot537GoogleChartVenn.code
",SnpEff,SnpEff_org.snpeff.stats.plot.GoogleChartVenn_R1.json,SnpEff_org.snpeff.stats.plot.GoogleChartVenn_R2.json,SnpEff_org.snpeff.stats.plot.GoogleChartVenn_R3.json,0,train
ch.epfl.bbp.shaded.opennlp.maxent.OnePassDataIndexer,"BlueBrain_bluima_BlueBrain_bluima_ch.epfl.bbp.shaded.opennlp.maxent157OnePassDataIndexer.code
",bluima,bluima_ch.epfl.bbp.shaded.opennlp.maxent.OnePassDataIndexer_R1.json,bluima_ch.epfl.bbp.shaded.opennlp.maxent.OnePassDataIndexer_R2.json,bluima_ch.epfl.bbp.shaded.opennlp.maxent.OnePassDataIndexer_R3.json,0,train
com.addthis.hydra.job.store.CachedSpawnDataStore,"addthis_hydra_addthis_hydra_com.addthis.hydra.job.store689CachedSpawnDataStore.code
",hydra,hydra_com.addthis.hydra.job.store.CachedSpawnDataStore_R1.json,hydra_com.addthis.hydra.job.store.CachedSpawnDataStore_R2.json,hydra_com.addthis.hydra.job.store.CachedSpawnDataStore_R3.json,0,train
org.waveprotocol.wave.model.experimental.schema.IntermediatePrologueEntry,"apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.model.experimental.schema2696IntermediatePrologueEntry.code
",incubator-wave,incubator-wave_org.waveprotocol.wave.model.experimental.schema.IntermediatePrologueEntry_R1.json,incubator-wave_org.waveprotocol.wave.model.experimental.schema.IntermediatePrologueEntry_R2.json,incubator-wave_org.waveprotocol.wave.model.experimental.schema.IntermediatePrologueEntry_R3.json,0,train
org.jenkinsci.test.acceptance.po.ConfigurablePageObject,"jenkinsci_acceptance-test-harness_jenkinsci_acceptance-test-harness_org.jenkinsci.test.acceptance.po415ConfigurablePageObject.code
",acceptance-test-harness,acceptance-test-harness_org.jenkinsci.test.acceptance.po.ConfigurablePageObject_R1.json,acceptance-test-harness_org.jenkinsci.test.acceptance.po.ConfigurablePageObject_R2.json,acceptance-test-harness_org.jenkinsci.test.acceptance.po.ConfigurablePageObject_R3.json,0,train
org.ripple.bouncycastle.crypto.tls.TlsBlockCipher,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.crypto.tls1602TlsBlockCipher.code
",RipplePower,RipplePower_org.ripple.bouncycastle.crypto.tls.TlsBlockCipher_R1.json,RipplePower_org.ripple.bouncycastle.crypto.tls.TlsBlockCipher_R2.json,RipplePower_org.ripple.bouncycastle.crypto.tls.TlsBlockCipher_R3.json,0,train
org.apache.twill.internal.ContainerLiveNodeData,"apache_incubator-twill_apache_incubator-twill_org.apache.twill.internal126ContainerLiveNodeData.code
",incubator-twill,incubator-twill_org.apache.twill.internal.ContainerLiveNodeData_R1.json,incubator-twill_org.apache.twill.internal.ContainerLiveNodeData_R2.json,incubator-twill_org.apache.twill.internal.ContainerLiveNodeData_R3.json,0,train
org.ripple.bouncycastle.crypto.tls.SecurityParameters,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.crypto.tls3SecurityParameters.code
",RipplePower,RipplePower_org.ripple.bouncycastle.crypto.tls.SecurityParameters_R1.json,RipplePower_org.ripple.bouncycastle.crypto.tls.SecurityParameters_R2.json,RipplePower_org.ripple.bouncycastle.crypto.tls.SecurityParameters_R3.json,1,train
com.shazam.fork.runner.Builder,"shazam_fork_shazam_fork_com.shazam.fork.runner1Builder.code
",fork,fork_com.shazam.fork.runner.Builder_R1.json,fork_com.shazam.fork.runner.Builder_R2.json,fork_com.shazam.fork.runner.Builder_R3.json,1,train
org.spout.vanilla.material.enchantment.tool.sword.BaneOfArthropods,"SpoutDev_Vanilla_SpoutDev_Vanilla_org.spout.vanilla.material.enchantment.tool.sword604BaneOfArthropods.code
",Vanilla,Vanilla_org.spout.vanilla.material.enchantment.tool.sword.BaneOfArthropods_R1.json,Vanilla_org.spout.vanilla.material.enchantment.tool.sword.BaneOfArthropods_R2.json,Vanilla_org.spout.vanilla.material.enchantment.tool.sword.BaneOfArthropods_R3.json,0,train
org.fenixedu.academic.domain.candidacyProcess.secondCycle.SecondCycleIndividualCandidacyProcess,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.candidacyProcess.secondCycle869SecondCycleIndividualCandidacyProcess.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.candidacyProcess.secondCycle.SecondCycleIndividualCandidacyProcess_R1.json,fenixedu-academic_org.fenixedu.academic.domain.candidacyProcess.secondCycle.SecondCycleIndividualCandidacyProcess_R2.json,fenixedu-academic_org.fenixedu.academic.domain.candidacyProcess.secondCycle.SecondCycleIndividualCandidacyProcess_R3.json,0,train
com.google.javascript.jscomp.Traversal,"google_closure-compiler_google_closure-compiler_com.google.javascript.jscomp1240Traversal.code
",closure-compiler,closure-compiler_com.google.javascript.jscomp.Traversal_R1.json,closure-compiler_com.google.javascript.jscomp.Traversal_R2.json,closure-compiler_com.google.javascript.jscomp.Traversal_R3.json,0,train
com.hankcs.hanlp.model.crf.crfpp.EncoderFeatureIndex,"hankcs_HanLP_hankcs_HanLP_com.hankcs.hanlp.model.crf.crfpp454EncoderFeatureIndex.code
",HanLP,HanLP_com.hankcs.hanlp.model.crf.crfpp.EncoderFeatureIndex_R1.json,HanLP_com.hankcs.hanlp.model.crf.crfpp.EncoderFeatureIndex_R2.json,HanLP_com.hankcs.hanlp.model.crf.crfpp.EncoderFeatureIndex_R3.json,0,train
com.google.common.graph.MultiEdgesConnecting,"google_guava_google_guava_com.google.common.graph1983MultiEdgesConnecting.code
",guava,guava_com.google.common.graph.MultiEdgesConnecting_R1.json,guava_com.google.common.graph.MultiEdgesConnecting_R2.json,guava_com.google.common.graph.MultiEdgesConnecting_R3.json,0,train
org.apache.reef.examples.data.loading.LineCounter,"apache_incubator-reef_apache_incubator-reef_org.apache.reef.examples.data.loading271LineCounter.code
",incubator-reef,incubator-reef_org.apache.reef.examples.data.loading.LineCounter_R1.json,incubator-reef_org.apache.reef.examples.data.loading.LineCounter_R2.json,incubator-reef_org.apache.reef.examples.data.loading.LineCounter_R3.json,0,train
com.google.javascript.jscomp.AliasesInliner,"google_closure-compiler_google_closure-compiler_com.google.javascript.jscomp86AliasesInliner.code
",closure-compiler,closure-compiler_com.google.javascript.jscomp.AliasesInliner_R1.json,closure-compiler_com.google.javascript.jscomp.AliasesInliner_R2.json,closure-compiler_com.google.javascript.jscomp.AliasesInliner_R3.json,0,train
org.fenixedu.academic.domain.accessControl.SearchDegreeStudentsGroup,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.accessControl229SearchDegreeStudentsGroup.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.accessControl.SearchDegreeStudentsGroup_R1.json,fenixedu-academic_org.fenixedu.academic.domain.accessControl.SearchDegreeStudentsGroup_R2.json,fenixedu-academic_org.fenixedu.academic.domain.accessControl.SearchDegreeStudentsGroup_R3.json,0,train
org.yccheok.jstock.analysis.StockHistoryOperator,"yccheok_jstock_yccheok_jstock_org.yccheok.jstock.analysis181StockHistoryOperator.code
",jstock,jstock_org.yccheok.jstock.analysis.StockHistoryOperator_R1.json,jstock_org.yccheok.jstock.analysis.StockHistoryOperator_R2.json,jstock_org.yccheok.jstock.analysis.StockHistoryOperator_R3.json,0,train
org.apache.hadoop.hbase.snapshot.SnapshotLogSplitter,"cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.snapshot2836SnapshotLogSplitter.code
",c5,c5_org.apache.hadoop.hbase.snapshot.SnapshotLogSplitter_R1.json,c5_org.apache.hadoop.hbase.snapshot.SnapshotLogSplitter_R2.json,c5_org.apache.hadoop.hbase.snapshot.SnapshotLogSplitter_R3.json,0,train
magic.ui.dialog.prefs.GameplayImagesPanel,"magarena_magarena_magarena_magarena_magic.ui.dialog.prefs903GameplayImagesPanel.code
",magarena,magarena_magic.ui.dialog.prefs.GameplayImagesPanel_R1.json,magarena_magic.ui.dialog.prefs.GameplayImagesPanel_R2.json,magarena_magic.ui.dialog.prefs.GameplayImagesPanel_R3.json,0,train
org.apache.twill.internal.DefaultPlacementPolicy,"apache_incubator-twill_apache_incubator-twill_org.apache.twill.internal133DefaultPlacementPolicy.code
",incubator-twill,incubator-twill_org.apache.twill.internal.DefaultPlacementPolicy_R1.json,incubator-twill_org.apache.twill.internal.DefaultPlacementPolicy_R2.json,incubator-twill_org.apache.twill.internal.DefaultPlacementPolicy_R3.json,0,train
org.fenixedu.academic.domain.Exam,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain82Exam.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.Exam_R1.json,fenixedu-academic_org.fenixedu.academic.domain.Exam_R2.json,fenixedu-academic_org.fenixedu.academic.domain.Exam_R3.json,0,train
org.fenixedu.academic.ui.struts.action.administrativeOffice.student.candidacy.registrations.RegisteredDegreeCandidaciesWithApplyForResidence,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.ui.struts.action.administrativeOffice.student.candidacy.registrations3204RegisteredDegreeCandidaciesWithApplyForResidence.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.ui.struts.action.administrativeOffice.student.candidacy.registrations.RegisteredDegreeCandidaciesWithApplyForResidence_R1.json,fenixedu-academic_org.fenixedu.academic.ui.struts.action.administrativeOffice.student.candidacy.registrations.RegisteredDegreeCandidaciesWithApplyForResidence_R2.json,fenixedu-academic_org.fenixedu.academic.ui.struts.action.administrativeOffice.student.candidacy.registrations.RegisteredDegreeCandidaciesWithApplyForResidence_R3.json,0,train
net.sf.nachocalendar.holidays.HolidayDecorator,"yccheok_jstock_yccheok_jstock_net.sf.nachocalendar.holidays115HolidayDecorator.code
",jstock,jstock_net.sf.nachocalendar.holidays.HolidayDecorator_R1.json,jstock_net.sf.nachocalendar.holidays.HolidayDecorator_R2.json,jstock_net.sf.nachocalendar.holidays.HolidayDecorator_R3.json,0,train
org.fenixedu.academic.dto.student.enrollment.bolonha.SpecialSeasonBolonhaStudentEnrolmentBean,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.dto.student.enrollment.bolonha1996SpecialSeasonBolonhaStudentEnrolmentBean.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.dto.student.enrollment.bolonha.SpecialSeasonBolonhaStudentEnrolmentBean_R1.json,fenixedu-academic_org.fenixedu.academic.dto.student.enrollment.bolonha.SpecialSeasonBolonhaStudentEnrolmentBean_R2.json,fenixedu-academic_org.fenixedu.academic.dto.student.enrollment.bolonha.SpecialSeasonBolonhaStudentEnrolmentBean_R3.json,0,train
com.wcohen.ss.MyMatrix,"BlueBrain_bluima_BlueBrain_bluima_com.wcohen.ss1511MyMatrix.code
",bluima,bluima_com.wcohen.ss.MyMatrix_R1.json,bluima_com.wcohen.ss.MyMatrix_R2.json,bluima_com.wcohen.ss.MyMatrix_R3.json,0,train
org.apache.hadoop.hbase.regionserver.StoreFlusherImpl,"cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.regionserver2336StoreFlusherImpl.code
",c5,c5_org.apache.hadoop.hbase.regionserver.StoreFlusherImpl_R1.json,c5_org.apache.hadoop.hbase.regionserver.StoreFlusherImpl_R2.json,c5_org.apache.hadoop.hbase.regionserver.StoreFlusherImpl_R3.json,0,train
org.apache.knox.gateway.security.principal.PrincipalMappingException,"apache_knox_apache_knox_org.apache.knox.gateway.security.principal755PrincipalMappingException.code
",knox,knox_org.apache.knox.gateway.security.principal.PrincipalMappingException_R1.json,knox_org.apache.knox.gateway.security.principal.PrincipalMappingException_R2.json,knox_org.apache.knox.gateway.security.principal.PrincipalMappingException_R3.json,0,train
ch.epfl.bbp.uima.ae.ConceptFile,"BlueBrain_bluima_BlueBrain_bluima_ch.epfl.bbp.uima.ae319ConceptFile.code
",bluima,bluima_ch.epfl.bbp.uima.ae.ConceptFile_R1.json,bluima_ch.epfl.bbp.uima.ae.ConceptFile_R2.json,bluima_ch.epfl.bbp.uima.ae.ConceptFile_R3.json,0,train
edu.isi.karma.controller.update.WorksheetDataUpdate,"usc-isi-i2_Web-Karma_usc-isi-i2_Web-Karma_edu.isi.karma.controller.update330WorksheetDataUpdate.code
",Web-Karma,Web-Karma_edu.isi.karma.controller.update.WorksheetDataUpdate_R1.json,Web-Karma_edu.isi.karma.controller.update.WorksheetDataUpdate_R2.json,Web-Karma_edu.isi.karma.controller.update.WorksheetDataUpdate_R3.json,0,train
com.addthis.hydra.util.Edge,"addthis_hydra_addthis_hydra_com.addthis.hydra.util1131Edge.code
",hydra,hydra_com.addthis.hydra.util.Edge_R1.json,hydra_com.addthis.hydra.util.Edge_R2.json,hydra_com.addthis.hydra.util.Edge_R3.json,0,train
org.fenixedu.academic.dto.serviceRequests.AcademicServiceRequestCreateBean,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.dto.serviceRequests1957AcademicServiceRequestCreateBean.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.dto.serviceRequests.AcademicServiceRequestCreateBean_R1.json,fenixedu-academic_org.fenixedu.academic.dto.serviceRequests.AcademicServiceRequestCreateBean_R2.json,fenixedu-academic_org.fenixedu.academic.dto.serviceRequests.AcademicServiceRequestCreateBean_R3.json,0,train
org.ripple.bouncycastle.pqc.crypto.ntru.NTRUEncryptionPublicKeyParameters,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.pqc.crypto.ntru2465NTRUEncryptionPublicKeyParameters.code
",RipplePower,RipplePower_org.ripple.bouncycastle.pqc.crypto.ntru.NTRUEncryptionPublicKeyParameters_R1.json,RipplePower_org.ripple.bouncycastle.pqc.crypto.ntru.NTRUEncryptionPublicKeyParameters_R2.json,RipplePower_org.ripple.bouncycastle.pqc.crypto.ntru.NTRUEncryptionPublicKeyParameters_R3.json,0,train
org.fenixedu.academic.domain.candidacy.RegisteredCandidacySituation,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.candidacy596RegisteredCandidacySituation.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.candidacy.RegisteredCandidacySituation_R1.json,fenixedu-academic_org.fenixedu.academic.domain.candidacy.RegisteredCandidacySituation_R2.json,fenixedu-academic_org.fenixedu.academic.domain.candidacy.RegisteredCandidacySituation_R3.json,0,train
net.sourceforge.ganttproject.action.edit.PasteAction,"bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject.action.edit331PasteAction.code
",ganttproject,ganttproject_net.sourceforge.ganttproject.action.edit.PasteAction_R1.json,ganttproject_net.sourceforge.ganttproject.action.edit.PasteAction_R2.json,ganttproject_net.sourceforge.ganttproject.action.edit.PasteAction_R3.json,0,train
com.addthis.hydra.util.DirectedGraph,"addthis_hydra_addthis_hydra_com.addthis.hydra.util1130DirectedGraph.code
",hydra,hydra_com.addthis.hydra.util.DirectedGraph_R1.json,hydra_com.addthis.hydra.util.DirectedGraph_R2.json,hydra_com.addthis.hydra.util.DirectedGraph_R3.json,0,train
org.fenixedu.academic.domain.CandidaciesLog,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain18CandidaciesLog.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.CandidaciesLog_R1.json,fenixedu-academic_org.fenixedu.academic.domain.CandidaciesLog_R2.json,fenixedu-academic_org.fenixedu.academic.domain.CandidaciesLog_R3.json,0,train
com.ripple.client.pubsub.ContextedCallback,"cping_RipplePower_cping_RipplePower_com.ripple.client.pubsub242ContextedCallback.code
",RipplePower,RipplePower_com.ripple.client.pubsub.ContextedCallback_R1.json,RipplePower_com.ripple.client.pubsub.ContextedCallback_R2.json,RipplePower_com.ripple.client.pubsub.ContextedCallback_R3.json,0,train
org.yccheok.jstock.file.GUIBundleWrapper,"yccheok_jstock_yccheok_jstock_org.yccheok.jstock.file214GUIBundleWrapper.code
",jstock,jstock_org.yccheok.jstock.file.GUIBundleWrapper_R1.json,jstock_org.yccheok.jstock.file.GUIBundleWrapper_R2.json,jstock_org.yccheok.jstock.file.GUIBundleWrapper_R3.json,0,train
com.redhat.lightblue.util.PathCursor,"lightblue-platform_lightblue-core_lightblue-platform_lightblue-core_com.redhat.lightblue.util694PathCursor.code
",lightblue-core,lightblue-core_com.redhat.lightblue.util.PathCursor_R1.json,lightblue-core_com.redhat.lightblue.util.PathCursor_R2.json,lightblue-core_com.redhat.lightblue.util.PathCursor_R3.json,0,train
com.wcohen.ss.MyDistanceInstance,"BlueBrain_bluima_BlueBrain_bluima_com.wcohen.ss1510MyDistanceInstance.code
",bluima,bluima_com.wcohen.ss.MyDistanceInstance_R1.json,bluima_com.wcohen.ss.MyDistanceInstance_R2.json,bluima_com.wcohen.ss.MyDistanceInstance_R3.json,0,train
net.imagej.ops.math.Arctanh,"imagej_imagej-ops_imagej_imagej-ops_net.imagej.ops.math706Arctanh.code
",imagej-ops,imagej-ops_net.imagej.ops.math.Arctanh_R1.json,imagej-ops_net.imagej.ops.math.Arctanh_R2.json,imagej-ops_net.imagej.ops.math.Arctanh_R3.json,0,train
org.ripple.power.ui.graphics.chart.ChartPoint,"cping_RipplePower_cping_RipplePower_org.ripple.power.ui.graphics.chart3291ChartPoint.code
",RipplePower,RipplePower_org.ripple.power.ui.graphics.chart.ChartPoint_R1.json,RipplePower_org.ripple.power.ui.graphics.chart.ChartPoint_R2.json,RipplePower_org.ripple.power.ui.graphics.chart.ChartPoint_R3.json,0,train
org.fenixedu.academic.domain.accessControl.academicAdministration.AdministrativeOfficeAccessTarget,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.accessControl.academicAdministration245AdministrativeOfficeAccessTarget.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.accessControl.academicAdministration.AdministrativeOfficeAccessTarget_R1.json,fenixedu-academic_org.fenixedu.academic.domain.accessControl.academicAdministration.AdministrativeOfficeAccessTarget_R2.json,fenixedu-academic_org.fenixedu.academic.domain.accessControl.academicAdministration.AdministrativeOfficeAccessTarget_R3.json,0,train
